"scenario","region","year","mean_Jobs","min_Jobs","max_Jobs"
"CAP-B","Colombia",2085,753309.35311,619341.70534,972529.14037
"CAP-B","Colombia",2090,745969.067872,613733.894252,962353.897432
"CAP-B","Colombia",2095,740418.469318,610736.224428,952625.779138
"CAP-B","Colombia",2100,735763.249488,607769.914788,945206.888088
"CAP-B","EU-12",2025,3162.72340084,2872.44624774,3637.72237864
"CAP-B","EU-12",2030,16757.4389984,14016.7294323,21242.2364702
"CAP-B","EU-12",2035,75876.786596,62829.501587,97226.889338
"CAP-B","EU-12",2040,125686.857706,101937.077498,164550.13441
"CAP-B","EU-12",2045,154686.432458,119744.990252,211863.337886
"CAP-B","EU-12",2050,163827.610732,115486.943192,242930.521252
"CAP-B","EU-12",2055,164281.45332,112045.84506,249757.9032
"CAP-B","EU-12",2060,169411.821008,116636.907058,255770.771108
"CAP-B","EU-12",2065,164545.55066,117123.75998,242144.8445
"CAP-B","EU-12",2070,167577.807628,120527.924088,244568.526148
"CAP-B","EU-12",2075,175595.46844,126067.27962,256641.5956
"CAP-B","EU-12",2080,185833.791112,131232.821172,275180.832832
"CAP-B","EU-12",2085,200604.276428,141047.099298,298061.475368
"CAP-B","EU-12",2090,220417.57614,156671.40156,324729.49818
"CAP-B","EU-12",2095,234175.214054,168469.871384,341693.047514
"CAP-B","EU-12",2100,247636.06699,179516.55487,359104.35955
"CAP-B","EU-15",2025,24524.1178626,22313.617993,28141.2994674
"CAP-B","EU-15",2030,99446.58311,83262.410622,125929.774454
"CAP-B","EU-15",2035,380213.679738,314322.786868,488035.140798
"CAP-B","EU-15",2040,639223.834642,493544.742292,877607.803942
"CAP-B","EU-15",2045,820266.4629,585858.07165,1203843.8304
"CAP-B","EU-15",2050,930751.04604,629734.97343,1423322.80122
"CAP-B","EU-15",2055,970117.61116,607763.88624,1563060.07012
"CAP-B","EU-15",2060,1035147.23574,643639.94407,1675795.5312
"CAP-B","EU-15",2065,1034887.97884,652498.46265,1660616.27806
"CAP-B","EU-15",2070,1081801.3033,689446.12789,1723837.04488
"CAP-B","EU-15",2075,1167920.0649,749431.7573,1852719.1137
"CAP-B","EU-15",2080,1263076.29468,810241.03158,2004079.45248
"CAP-B","EU-15",2085,1382966.58614,902597.28684,2169025.43954
"CAP-B","EU-15",2090,1513674.30758,1012600.02618,2333614.04078
"CAP-B","EU-15",2095,1581504.71342,1073710.28782,2412441.04622
"CAP-B","EU-15",2100,1658416.5181,1137431.8935,2510936.8129
"CAP-B","Europe_Eastern",2025,942.31507722,856.62920497,1082.52832272
"CAP-B","Europe_Eastern",2030,5041.2610548,4234.4282797,6361.5328686
"CAP-B","Europe_Eastern",2035,19479.430363,16384.735386,24543.476689
"CAP-B","Europe_Eastern",2040,32480.936544,27327.521761,40913.797098
"CAP-B","Europe_Eastern",2045,44051.869018,36699.038973,56083.772728
"CAP-B","Europe_Eastern",2050,74862.003018,61118.21903,97351.831362
"CAP-B","Europe_Eastern",2055,92232.831374,73704.675816,122551.631378
"CAP-B","Europe_Eastern",2060,116558.506598,91420.73022,157693.049762
"CAP-B","Europe_Eastern",2065,111143.865736,87204.945335,150316.644574
"CAP-B","Europe_Eastern",2070,107485.512522,84258.01579,145494.143538
"CAP-B","Europe_Eastern",2075,105555.203722,83172.565455,142181.339068
"CAP-B","Europe_Eastern",2080,109745.359944,85903.450028,148759.394352
"CAP-B","Europe_Eastern",2085,119289.292162,93332.513336,161764.02115
"CAP-B","Europe_Eastern",2090,131192.68219,102867.839105,177542.42542
"CAP-B","Europe_Eastern",2095,142041.303672,111313.625834,192322.958316
"CAP-B","Europe_Eastern",2100,149317.731772,117216.256388,201847.418764
"CAP-B","Europe_Non_EU",2025,1324.39506194,1206.87845625,1516.69496216
"CAP-B","Europe_Non_EU",2030,8601.410542,7248.3099107,10815.5752114
"CAP-B","Europe_Non_EU",2035,41349.1088682,34599.0346142,52394.6849202
"CAP-B","Europe_Non_EU",2040,72480.836568,60026.787818,92860.189068
"CAP-B","Europe_Non_EU",2045,97438.71726,78646.031656,128190.384612
"CAP-B","Europe_Non_EU",2050,115707.67459,91004.005006,156131.861182
"CAP-B","Europe_Non_EU",2055,121947.236438,90845.553936,172840.898714
"CAP-B","Europe_Non_EU",2060,128730.196348,95115.317061,183736.362454
"CAP-B","Europe_Non_EU",2065,126010.133092,95051.001548,176670.530164
"CAP-B","Europe_Non_EU",2070,124770.929114,95288.53514,173014.846526
"CAP-B","Europe_Non_EU",2075,126716.037926,97446.018257,174612.433748
"CAP-B","Europe_Non_EU",2080,132387.669482,101376.987252,183132.422222
"CAP-B","Europe_Non_EU",2085,142958.097676,108953.159599,198602.541802
"CAP-B","Europe_Non_EU",2090,157559.651636,119989.245455,219038.498114
"CAP-B","Europe_Non_EU",2095,170850.51712,130666.233002,236606.618404
"CAP-B","Europe_Non_EU",2100,181798.242944,139616.228564,250823.357384
"CAP-B","European Free Trade Association",2030,8142.5298627,6868.1670554,10227.8508201
"CAP-B","European Free Trade Association",2035,22223.3496542,16409.0534632,31737.6525122
"CAP-B","European Free Trade Association",2040,33450.0615716,23153.3162556,50299.2811796
"CAP-B","European Free Trade Association",2045,45864.7282084,31785.4613914,68903.5284544
"CAP-B","European Free Trade Association",2050,78790.0105438,50310.7170858,125392.4907478
"CAP-B","European Free Trade Association",2055,101309.9610926,56753.3075226,174220.8487526
"CAP-B","European Free Trade Association",2060,112232.0655876,60336.9016076,197151.4248276
"CAP-B","European Free Trade Association",2065,115683.6139362,60566.3303962,205875.5324562
"CAP-B","European Free Trade Association",2070,120191.0749348,61954.9345548,215486.5773748
"CAP-B","European Free Trade Association",2075,128645.5737224,67231.6844824,229141.0288424
"CAP-B","European Free Trade Association",2080,139901.7426508,75776.4002708,244834.1210908
"CAP-B","European Free Trade Association",2085,153371.8004902,88580.0908702,259394.5980502
"CAP-B","European Free Trade Association",2090,166941.8427516,101141.7081316,274614.7903116
"CAP-B","European Free Trade Association",2095,174776.8429596,107673.4198696,284582.4443796
"CAP-B","European Free Trade Association",2100,182261.715074,114994.120394,292335.960914
"CAP-B","India",2025,47612.727703,42950.819265,55241.305147
"CAP-B","India",2030,202389.555378,165282.096946,263110.850994
"CAP-B","India",2035,585005.60416,459406.27041,790531.78666
"CAP-B","India",2040,855684.84246,634108.86102,1218263.72118
"CAP-B","India",2045,1215188.86834,801363.51794,1892357.62354
"CAP-B","India",2050,2291101.55636,1502718.92506,3581182.22576
"CAP-B","India",2055,2230620.47858,1283471.41528,3780500.76398
"CAP-B","India",2060,3586128.86208,2286970.90088,5712023.70768
"CAP-B","India",2065,4135770.06492,2677075.23502,6522725.24112
"CAP-B","India",2070,4567184.47418,2983812.01098,7158157.59578
"CAP-B","India",2075,4952036.56422,3248379.16702,7739839.57782
"CAP-B","India",2080,5290999.8896,3504187.7669,8214874.2722
"CAP-B","India",2085,5577225.0077,3746514.1279,8572933.7201
"CAP-B","India",2090,5814481.88788,3972157.98578,8829193.72768
"CAP-B","India",2095,6020416.0608,4196756.0886,9004586.9244
"CAP-B","India",2100,6149588.26266,4317542.22816,9147481.77366
"CAP-B","Indonesia",2025,6077.86159598,5499.50968998,7024.25562398
"CAP-B","Indonesia",2030,33050.0300084,27222.0192374,42586.7749064
"CAP-B","Indonesia",2035,108959.191814,87248.648641,144485.535188
"CAP-B","Indonesia",2040,180100.128584,142810.709945,241119.177266
"CAP-B","Indonesia",2045,264803.435518,206168.765578,360751.077238
"CAP-B","Indonesia",2050,463719.57916,333790.8752,676330.18564
"CAP-B","Indonesia",2055,752967.77206,507343.67796,1154898.10786
"CAP-B","Indonesia",2060,1160768.38814,815750.69908,1725342.78842
"CAP-B","Indonesia",2065,1296697.69756,917104.74558,1917849.8008
"CAP-B","Indonesia",2070,1373348.11848,960277.06998,2049282.56148
"CAP-B","Indonesia",2075,1424883.2564,973742.1473,2163114.1622
"CAP-B","Indonesia",2080,1468784.06702,993323.78062,2246809.99022
"CAP-B","Indonesia",2085,1505889.63328,1020454.00678,2300238.84028
"CAP-B","Indonesia",2090,1535940.40492,1051565.64152,2328553.65412
"CAP-B","Indonesia",2095,1552534.01996,1071099.82386,2340335.43176
"CAP-B","Indonesia",2100,1560890.67292,1079573.45412,2348500.66732
"CAP-B","Japan",2025,3498.06842398,3212.67729169,3965.072095
"CAP-B","Japan",2030,20367.1985952,17222.5543111,25512.980151
"CAP-B","Japan",2035,98313.1082762,83192.4207932,123056.0514302
"CAP-B","Japan",2040,173388.106789,146532.095222,217334.307535
"CAP-B","Japan",2045,264928.5601586,205933.6808086,361465.6354586
"CAP-B","Japan",2050,376219.590672,289495.444042,518131.830612
"CAP-B","Japan",2055,452626.838154,341274.532804,634839.701454
"CAP-B","Japan",2060,497426.445142,375395.725782,697113.076822
"CAP-B","Japan",2065,478290.007624,353646.660774,682251.847924
"CAP-B","Japan",2070,460914.940216,334325.333116,668061.570016
"CAP-B","Japan",2075,443699.915356,314194.346526,655618.118896
"CAP-B","Japan",2080,435464.434744,304070.287574,650473.039204
"CAP-B","Japan",2085,452986.321498,324264.500578,663622.028458
"CAP-B","Japan",2090,492317.001356,365603.963036,699665.609516
"CAP-B","Japan",2095,522676.13836,396587.5168,729002.97364
"CAP-B","Japan",2100,547217.02248,418631.13725,757630.28922
"CAP-B","Mexico",2025,6243.56848554,5744.33760504,7060.49174454
"CAP-B","Mexico",2030,36277.4285816,30767.2733706,45294.0461996
"CAP-B","Mexico",2035,126975.566184,101666.075197,168391.09689
"CAP-B","Mexico",2040,206451.3666,151616.84543,296180.58306
"CAP-B","Mexico",2045,263745.34467,184994.20946,392610.83865
"CAP-B","Mexico",2050,472558.765316,305481.701206,745957.597496
"CAP-B","Mexico",2055,960079.411346,704267.401156,1378680.882566
"CAP-B","Mexico",2060,1398824.072932,1084478.638672,1913207.510812
"CAP-B","Mexico",2065,1471911.262618,1136258.614848,2021161.049878
"CAP-B","Mexico",2070,1487926.481748,1137773.892588,2060903.445828
"CAP-B","Mexico",2075,1483736.362196,1118867.221956,2080794.955316
"CAP-B","Mexico",2080,1462581.695886,1086267.335266,2078368.831446
"CAP-B","Mexico",2085,1437021.708462,1057525.968652,2058014.737242
"CAP-B","Mexico",2090,1417366.764478,1040638.949608,2033830.461538
"CAP-B","Mexico",2095,1409319.063602,1042992.547552,2008762.453502
"CAP-B","Mexico",2100,1409433.444666,1053208.120156,1992347.612046
"CAP-B","Middle East",2025,11631.5839206,10533.9899484,13427.6467842
"CAP-B","Middle East",2030,50748.2495912,41998.6299102,65065.8090692
"CAP-B","Middle East",2035,177178.893708,147635.711875,225522.282162
"CAP-B","Middle East",2040,318808.033914,266712.798414,404054.782914
"CAP-B","Middle East",2045,478199.256708,405417.997498,597295.862688
"CAP-B","Middle East",2050,771968.00253,615640.74892,1027776.23571
"CAP-B","Middle East",2055,1228730.607962,931935.802402,1714394.835242
"CAP-B","Middle East",2060,1827453.63038,1407811.68458,2514140.45078
"CAP-B","Middle East",2065,2015675.75326,1553869.54136,2771358.64546
"CAP-B","Middle East",2070,2125574.56982,1616142.46202,2959190.74622
"CAP-B","Middle East",2075,2199503.78338,1626706.28228,3136808.78518
"CAP-B","Middle East",2080,2266072.96124,1641914.35804,3287423.40284
"CAP-B","Middle East",2085,2354058.59254,1713172.23544,3402781.72234
"CAP-B","Middle East",2090,2453742.32054,1819019.45704,3492379.73354
"CAP-B","Middle East",2095,2546183.87022,1922985.28762,3565963.36902
"CAP-B","Middle East",2100,2621659.311,1999565.9622,3639630.2454
"CAP-B","Pakistan",2025,1992.5333896,1797.71253689,2311.33114858
"CAP-B","Pakistan",2030,9211.6851498,7593.9334615,11858.9151852
"CAP-B","Pakistan",2035,38479.7686428,31297.2414118,50232.9950208
"CAP-B","Pakistan",2040,67984.654528,51395.014516,95131.338184
"CAP-B","Pakistan",2045,90825.150748,62959.826767,136422.953626
"CAP-B","Pakistan",2050,177610.470272,121224.184712,269878.937552
"CAP-B","Pakistan",2055,168624.340092,96182.718422,287165.175552
"CAP-B","Pakistan",2060,274901.31209,160778.25821,461648.12753
"CAP-B","Pakistan",2065,334119.87844,195742.58983,560555.44162
"CAP-B","Pakistan",2070,389447.735788,225898.142328,657074.343268
"CAP-B","Pakistan",2075,449706.32201,261571.73042,757562.92643
"CAP-B","Pakistan",2080,519689.535542,315808.992632,853312.242122
"CAP-B","Pakistan",2085,581574.90564,359691.15289,944657.41014
"CAP-B","Pakistan",2090,638765.936352,399694.184532,1029974.257512
"CAP-B","Pakistan",2095,697483.803188,445488.883308,1109839.126628
"CAP-B","Pakistan",2100,750806.926304,482750.619764,1189444.518824
"CAP-B","Russia",2025,6871.41227706,6310.00997846,7790.07058386
"CAP-B","Russia",2030,34109.2708276,28813.0227276,42775.8586276
"CAP-B","Russia",2035,120909.321424,102542.59454,150963.965416
"CAP-B","Russia",2040,199258.707448,169615.772214,247765.32874
"CAP-B","Russia",2045,275111.372518,232992.283858,344033.517598
"CAP-B","Russia",2050,452419.667322,360212.108912,603304.762902
"CAP-B","Russia",2055,567436.27376,418614.52574,810962.77052
"CAP-B","Russia",2060,797122.793788,590545.722428,1135158.001468
"CAP-B","Russia",2065,855978.539824,640782.258304,1208117.909584
"CAP-B","Russia",2070,876177.820622,650349.916012,1245714.391802
"CAP-B","Russia",2075,876775.123584,637283.060224,1268671.227264
"CAP-B","Russia",2080,858240.939478,604171.487688,1273990.951498
"CAP-B","Russia",2085,841261.336018,582594.272968,1264534.711918
"CAP-B","Russia",2090,827269.73617,570754.65207,1247021.69197
"CAP-B","Russia",2095,816451.088746,566844.926006,1224897.536866
"CAP-B","Russia",2100,811997.033202,574228.569852,1201072.700502
"CAP-B","South Africa",2025,1956.14530856,1782.83214425,2239.74866834
"CAP-B","South Africa",2030,8473.7087338,7082.2637503,10750.6187068
"CAP-B","South Africa",2035,28524.7891936,23366.1709376,36966.1645216
"CAP-B","South Africa",2040,46233.6702122,35888.1171262,63162.7570802
"CAP-B","South Africa",2045,64069.8944064,47719.5738154,90824.9644644
"CAP-B","South Africa",2050,111090.70157,81471.726514,159558.115298
"CAP-B","South Africa",2055,167288.1733,116179.17745,250921.0756
"CAP-B","South Africa",2060,254301.75624,184231.14343,368962.75902
"CAP-B","South Africa",2065,277110.466904,198432.341664,405856.490024
"CAP-B","South Africa",2070,291310.5137,206396.28826,430261.06442
"CAP-B","South Africa",2075,303825.346642,213774.204252,451181.761462
"CAP-B","South Africa",2080,314633.07374,222208.90564,465872.62154
"CAP-B","South Africa",2085,320956.059838,227089.037248,474556.642258
"CAP-B","South Africa",2090,324275.149546,230258.880056,478119.954166
"CAP-B","South Africa",2095,324987.346952,231569.275172,477853.282592
"CAP-B","South Africa",2100,323290.252018,229766.093928,476329.783438
"CAP-B","South America_Northern",2025,446.21849163,402.64888445,517.51421247
"CAP-B","South America_Northern",2030,1919.55664262,1604.64164992,2434.87208522
"CAP-B","South America_Northern",2035,6133.1939124,4904.1456909,8144.3637294
"CAP-B","South America_Northern",2040,9949.8779188,7662.8506928,13692.2861068
"CAP-B","South America_Northern",2045,16485.526548,12429.762209,23122.23183
"CAP-B","South America_Northern",2050,90519.08826,68785.472323,126083.187066
"CAP-B","South America_Northern",2055,311792.886898,250137.379028,412683.717958
"CAP-B","South America_Northern",2060,521290.408396,437137.745516,658994.765836
"CAP-B","South America_Northern",2065,577559.90734,486334.15151,726838.41688
"CAP-B","South America_Northern",2070,614767.863574,516800.181564,775078.615954
"CAP-B","South America_Northern",2075,647066.652894,537825.989494,825824.102094
"CAP-B","South America_Northern",2080,670017.283792,551305.896162,864272.281732
"CAP-B","South America_Northern",2085,673137.130722,549949.142832,874717.474542
"CAP-B","South America_Northern",2090,668295.297262,544815.269492,870353.524522
"CAP-B","South America_Northern",2095,659793.431102,539513.337542,856615.402382
"CAP-B","South America_Northern",2100,641249.09674,524853.85965,831714.03016
"CAP-B","South America_Southern",2025,3780.18826224,3484.21673485,4264.50530706
"CAP-B","South America_Southern",2030,30353.9753348,25946.2706708,37566.5829668
"CAP-B","South America_Southern",2035,86731.722652,59665.999022,131021.088592
"CAP-B","South America_Southern",2040,133310.037326,90358.392986,203594.546246
"CAP-B","South America_Southern",2045,166492.148274,110002.196624,258930.250974
"CAP-B","South America_Southern",2050,475352.175906,333250.975456,707881.413006
"CAP-B","South America_Southern",2055,1353525.189226,1100110.406946,1768203.923866
"CAP-B","South America_Southern",2060,2133533.360614,1837243.977664,2618370.532714
"CAP-B","South America_Southern",2065,2328371.455558,2023340.641338,2827512.787918
"CAP-B","South America_Southern",2070,2453279.317786,2150202.024476,2949223.979566
"CAP-B","South America_Southern",2075,2528176.531338,2227415.388568,3020331.128598
"CAP-B","South America_Southern",2080,2537381.93345,2241032.44837,3022317.45449
"CAP-B","South America_Southern",2085,2494717.253862,2206736.486172,2965958.510082
"CAP-B","South America_Southern",2090,2434695.944542,2158293.509332,2886990.838522
"CAP-B","South America_Southern",2095,2376177.364488,2113053.869678,2806743.083268
"CAP-B","South America_Southern",2100,2317910.127948,2064172.649668,2733116.910588
"CAP-B","South Asia",2025,2716.52672786,2463.42576744,3130.69193582
"CAP-B","South Asia",2030,12798.0052826,10626.7775162,16350.9234458
"CAP-B","South Asia",2035,46646.9873164,38039.6362344,60731.7436324
"CAP-B","South Asia",2040,82902.076534,65075.502417,112072.83418
"CAP-B","South Asia",2045,125286.223288,97131.763691,171357.157174
"CAP-B","South Asia",2050,231247.957964,166278.765544,337561.181924
"CAP-B","South Asia",2055,263618.129106,168093.255816,419931.558126
"CAP-B","South Asia",2060,423618.11057,279765.88095,659012.66813
"CAP-B","South Asia",2065,504898.81572,336126.3875,781071.88008
"CAP-B","South Asia",2070,578575.73968,385924.6142,893823.03592
"CAP-B","South Asia",2075,655419.26482,436892.76058,1013008.08994
"CAP-B","South Asia",2080,735675.81354,494532.75677,1130273.5428
"CAP-B","South Asia",2085,815320.691992,553901.435432,1243097.657272
"CAP-B","South Asia",2090,898461.600236,622210.428776,1350508.971716
"CAP-B","South Asia",2095,984348.76145,696727.39643,1455001.90421
"CAP-B","South Asia",2100,1072941.017226,773504.944906,1562927.317386
"CAP-B","South Korea",2025,29.9986569694,24.8520994764,38.4202965034
"CAP-B","South Korea",2030,292.7681462,214.21022522,421.31747144
"CAP-B","South Korea",2035,5198.66923,3854.3862669,7398.4049878
"CAP-B","South Korea",2040,17780.1066264,13300.6021024,25110.2049384
"CAP-B","South Korea",2045,39837.1570972,31836.7568542,52928.7211312
"CAP-B","South Korea",2050,66241.2849876,55579.7721806,83687.3968536
"CAP-B","South Korea",2055,85792.9677184,75137.8281574,103228.6506364
"CAP-B","South Korea",2060,95739.3832558,85875.8169828,111879.7644298
"CAP-B","South Korea",2065,98307.3943568,88986.9657888,113559.0047408
"CAP-B","South Korea",2070,96146.0572228,87402.3267438,110453.9798248
"CAP-B","South Korea",2075,97271.747749,88897.544527,110974.989385
"CAP-B","South Korea",2080,101438.6229214,92925.0957014,115369.8492814
"CAP-B","South Korea",2085,102659.780859,91883.952994,120292.953729
"CAP-B","South Korea",2090,102937.7900636,88233.0577246,127000.0793456
"CAP-B","South Korea",2095,104415.0740166,85870.3802886,134760.9364806
"CAP-B","South Korea",2100,105480.5245336,84910.5907096,139140.4162456
"CAP-B","Southeast Asia",2025,17124.1778686,15765.0750917,19348.1642308
"CAP-B","Southeast Asia",2030,73306.15359,62035.269724,91749.418098
"CAP-B","Southeast Asia",2035,265233.618622,223206.094952,334005.930082
"CAP-B","Southeast Asia",2040,414492.575718,320008.397028,569103.049938
"CAP-B","Southeast Asia",2045,515227.038564,375235.059844,744304.821924
"CAP-B","Southeast Asia",2050,837809.68426,573975.04814,1269539.08882
"CAP-B","Southeast Asia",2055,1192877.52022,796449.92129,1841577.22756
"CAP-B","Southeast Asia",2060,1477385.1622,994631.9462,2267344.9702
"CAP-B","Southeast Asia",2065,1654691.35948,1116640.15018,2535138.79288
"CAP-B","Southeast Asia",2070,1789032.05116,1208066.30756,2739703.26796
"CAP-B","Southeast Asia",2075,1918693.87086,1300226.81836,2930730.86586
"CAP-B","Southeast Asia",2080,2034928.97006,1390218.66536,3089909.46866
"CAP-B","Southeast Asia",2085,2141343.40322,1487601.64422,3211102.64522
"CAP-B","Southeast Asia",2090,2239132.97904,1590723.77144,3300166.22784
"CAP-B","Southeast Asia",2095,2334469.7719,1704361.4612,3365556.0985
"CAP-B","Southeast Asia",2100,2421885.40472,1807919.96142,3426556.13012
"CAP-B","Taiwan",2025,3002.5021966,2540.4055583,3758.660332
"CAP-B","Taiwan",2030,11179.6943768,7852.2266739,16624.641527
"CAP-B","Taiwan",2035,36757.927326,26987.257164,52746.296682
"CAP-B","Taiwan",2040,60020.568586,45835.296133,83232.8326
"CAP-B","Taiwan",2045,78593.923586,59861.461123,109247.04398
"CAP-B","Taiwan",2050,126605.067172,96071.248956,176569.49698
"CAP-B","Taiwan",2055,135955.513802,95948.752821,201421.12268
"CAP-B","Taiwan",2060,188744.92707,138163.53918,271514.47089
"CAP-B","Taiwan",2065,194247.73728,138681.9063,285173.64252
"CAP-B","Taiwan",2070,193117.09117,133617.99932,290479.24147
"CAP-B","Taiwan",2075,190301.8986,127593.19166,292916.14632
"CAP-B","Taiwan",2080,186907.50338,123414.24179,290805.5678
"CAP-B","Taiwan",2085,183443.1418,122213.18928,283637.60956
"CAP-B","Taiwan",2090,178524.228,120605.94318,273299.60316
"CAP-B","Taiwan",2095,172885.77546,118991.91313,261075.732
"CAP-B","Taiwan",2100,166590.15985,116258.86136,248950.46647
"CAP-B","USA",2025,41212.1317502,38178.6683392,46175.9809682
"CAP-B","USA",2030,163526.96807,141257.394414,199968.088598
"CAP-B","USA",2035,501572.70004,428826.53402,620611.8808
"CAP-B","USA",2040,894546.315,761369.6758,1112471.7246
"CAP-B","USA",2045,1348330.81772,1056032.37755,1826637.35618
"CAP-B","USA",2050,2173377.06844,1592972.00914,3123130.80184
"CAP-B","USA",2055,5243501.75198,4153111.96798,7027775.94398
"CAP-B","USA",2060,7661668.52534,6294966.25764,9898090.41794
"CAP-B","USA",2065,8028065.48446,6576703.92116,10403020.76986
"CAP-B","USA",2070,8090320.65684,6565271.46194,10585855.70304
"CAP-B","USA",2075,8026030.81284,6396379.70954,10692732.61824
"CAP-B","USA",2080,7896229.2071,6185565.273,10695497.4629
"CAP-B","USA",2085,7767776.98402,6049114.22282,10580134.22962
"CAP-B","USA",2090,7569184.65848,5846822.99438,10387594.65428
"CAP-B","USA",2095,7341918.95984,5623231.99644,10154315.80904
"CAP-B","USA",2100,7126409.95656,5411329.12096,9932905.86936
"EQP-A-MAIN","Africa_Eastern",2025,11491.2382964,8205.2491306,16868.3114768
"EQP-A-MAIN","Africa_Eastern",2030,48884.22695,28689.548237,81930.064844
"EQP-A-MAIN","Africa_Eastern",2035,180496.619292,121528.765732,276989.470572
"EQP-A-MAIN","Africa_Eastern",2040,327061.842192,230116.703132,485699.342472
"EQP-A-MAIN","Africa_Eastern",2045,501935.153654,370189.671214,717518.670374
"EQP-A-MAIN","Africa_Eastern",2050,950968.449152,695422.259792,1369134.940832
"EQP-A-MAIN","Africa_Eastern",2055,1807948.78404,1350466.69854,2556555.83304
"EQP-A-MAIN","Africa_Eastern",2060,3016445.15736,2450795.37266,3942053.89596
"EQP-A-MAIN","Africa_Eastern",2065,3376536.34328,2729292.87498,4435662.01868
"EQP-A-MAIN","Africa_Eastern",2070,3629035.40232,2900629.85632,4820971.75032
"EQP-A-MAIN","Africa_Eastern",2075,3856537.25576,3041084.46376,5190914.55176
"EQP-A-MAIN","Africa_Eastern",2080,4068823.55276,3182010.57406,5519972.06336
"EQP-A-MAIN","Africa_Eastern",2085,4270329.89652,3336108.84172,5799055.25892
"EQP-A-MAIN","Africa_Eastern",2090,4467046.33154,3508905.43574,6034913.25194
"EQP-A-MAIN","Africa_Eastern",2095,4671915.97436,3714718.96436,6238238.35436
"EQP-A-MAIN","Africa_Eastern",2100,4874980.86646,3919268.25806,6438874.22566
"EQP-A-MAIN","Africa_Northern",2025,8470.5815162,7675.9143803,9770.9459204
"EQP-A-MAIN","Africa_Northern",2030,37198.5379112,31500.6946392,46522.2814472
"EQP-A-MAIN","Africa_Northern",2035,128240.189806,110381.628448,157463.29021
"EQP-A-MAIN","Africa_Northern",2040,198813.22562,163457.885457,256667.418614
"EQP-A-MAIN","Africa_Northern",2045,272745.974168,218241.409658,361935.261548
"EQP-A-MAIN","Africa_Northern",2050,466054.680756,345527.724756,663280.608756
"EQP-A-MAIN","Africa_Northern",2055,786656.127026,571945.906356,1138000.124486
"EQP-A-MAIN","Africa_Northern",2060,1212480.026104,941138.270914,1656493.807324
"EQP-A-MAIN","Africa_Northern",2065,1338053.786196,1055980.372156,1799628.463716
"EQP-A-MAIN","Africa_Northern",2070,1414921.726222,1122394.575262,1893602.518702
"EQP-A-MAIN","Africa_Northern",2075,1474439.219078,1166566.663208,1978230.674138
"EQP-A-MAIN","Africa_Northern",2080,1520102.800602,1198463.630002,2046421.443402
"EQP-A-MAIN","Africa_Northern",2085,1547894.82492,1211967.88555,2097593.45298
"EQP-A-MAIN","Africa_Northern",2090,1560820.985252,1208713.261702,2136997.260152
"EQP-A-MAIN","Africa_Northern",2095,1566097.680908,1198053.212028,2168352.266348
"EQP-A-MAIN","Africa_Northern",2100,1584877.333994,1208788.860574,2200294.835954
"EQP-A-MAIN","Africa_Southern",2025,7973.82388052,7106.64695342,9392.84067032
"EQP-A-MAIN","Africa_Southern",2030,28704.883631,18669.683423,45126.120335
"EQP-A-MAIN","Africa_Southern",2035,100647.276254,67029.210344,155658.656834
"EQP-A-MAIN","Africa_Southern",2040,186558.713008,135412.607118,270252.340828
"EQP-A-MAIN","Africa_Southern",2045,287428.011444,216964.516254,402731.912664
"EQP-A-MAIN","Africa_Southern",2050,543110.957902,390614.509182,792650.601262
"EQP-A-MAIN","Africa_Southern",2055,995757.913218,728410.731138,1433235.120258
"EQP-A-MAIN","Africa_Southern",2060,1624830.633782,1295082.516072,2164418.462762
"EQP-A-MAIN","Africa_Southern",2065,1873469.82329,1528814.36049,2437451.48969
"EQP-A-MAIN","Africa_Southern",2070,2074716.440774,1719398.698764,2656145.473154
"EQP-A-MAIN","Africa_Southern",2075,2264997.848178,1895474.221508,2869672.873638
"EQP-A-MAIN","Africa_Southern",2080,2430626.43262,2041861.25021,3066787.6402
"EQP-A-MAIN","Africa_Southern",2085,2565712.55206,2152532.59366,3241825.21126
"EQP-A-MAIN","Africa_Southern",2090,2673109.92457,2232113.57097,3394740.32137
"EQP-A-MAIN","Africa_Southern",2095,2766518.484152,2299339.383852,3530993.375552
"EQP-A-MAIN","Africa_Southern",2100,2863715.0474,2374729.7649,3663872.7824
"EQP-A-MAIN","Africa_Western",2025,24730.8427874,22602.3762747,28213.78799
"EQP-A-MAIN","Africa_Western",2030,94026.544424,68813.660552,135283.99076
"EQP-A-MAIN","Africa_Western",2035,324169.7673,236947.86209,466896.52128
"EQP-A-MAIN","Africa_Western",2040,589254.2637,444727.19607,825753.10164
"EQP-A-MAIN","Africa_Western",2045,900810.57776,688535.90515,1248169.13294
"EQP-A-MAIN","Africa_Western",2050,1711455.05268,1256409.32198,2456075.33928
"EQP-A-MAIN","Africa_Western",2055,3168218.54702,2368360.03922,4477077.92342
"EQP-A-MAIN","Africa_Western",2060,5170013.01846,4153839.28076,6832842.77106
"EQP-A-MAIN","Africa_Western",2065,5940529.07234,4833234.05164,7752466.37894
"EQP-A-MAIN","Africa_Western",2070,6553102.74246,5360329.58506,8504913.36366
"EQP-A-MAIN","Africa_Western",2075,7159261.36278,5886943.64138,9241235.81598
"EQP-A-MAIN","Africa_Western",2080,7703357.54824,6348570.83034,9920281.26844
