"scenario","region","technology","year","mean_Jobs","min_Jobs","max_Jobs"
"CAP-B","Pakistan","OEW",2095,69542.30812,69542.30812,69542.30812
"CAP-B","Pakistan","OEW",2100,73038.05922,73038.05922,73038.05922
"CAP-B","Pakistan","TEW",2025,22.02561548,22.02561548,22.02561548
"CAP-B","Pakistan","TEW",2030,162.7069902,162.7069902,162.7069902
"CAP-B","Pakistan","TEW",2035,675.1328368,675.1328368,675.1328368
"CAP-B","Pakistan","TEW",2040,1251.737784,1251.737784,1251.737784
"CAP-B","Pakistan","TEW",2045,1740.497546,1740.497546,1740.497546
"CAP-B","Pakistan","TEW",2050,3370.141682,3370.141682,3370.141682
"CAP-B","Pakistan","TEW",2055,3734.934842,3734.934842,3734.934842
"CAP-B","Pakistan","TEW",2060,4616.56965,4616.56965,4616.56965
"CAP-B","Pakistan","TEW",2065,4839.3399,4839.3399,4839.3399
"CAP-B","Pakistan","TEW",2070,4987.501368,4987.501368,4987.501368
"CAP-B","Pakistan","TEW",2075,5142.93083,5142.93083,5142.93083
"CAP-B","Pakistan","TEW",2080,5359.782542,5359.782542,5359.782542
"CAP-B","Pakistan","TEW",2085,5502.77354,5502.77354,5502.77354
"CAP-B","Pakistan","TEW",2090,5622.816452,5622.816452,5622.816452
"CAP-B","Pakistan","TEW",2095,5742.976708,5742.976708,5742.976708
"CAP-B","Pakistan","TEW",2100,5833.507604,5833.507604,5833.507604
"CAP-B","Russia","BECCS",2025,612.4388712,51.0365726,1531.097178
"CAP-B","Russia","BECCS",2030,5777.7252,481.4771,14444.313
"CAP-B","Russia","BECCS",2035,20036.429328,1669.702444,50091.07332
"CAP-B","Russia","BECCS",2040,32337.747528,2694.812294,80844.36882
"CAP-B","Russia","BECCS",2045,45948.09672,3829.00806,114870.2418
"CAP-B","Russia","BECCS",2050,100590.06372,8382.50531,251475.1593
"CAP-B","Russia","BECCS",2055,162350.99784,13529.24982,405877.4946
"CAP-B","Russia","BECCS",2060,225356.80512,18779.73376,563392.0128
"CAP-B","Russia","BECCS",2065,234759.57984,19563.29832,586898.9496
"CAP-B","Russia","BECCS",2070,246357.71412,20529.80951,615894.2853
"CAP-B","Russia","BECCS",2075,261264.06912,21772.00576,653160.1728
"CAP-B","Russia","BECCS",2080,277166.67468,23097.22289,692916.6867
"CAP-B","Russia","BECCS",2085,282182.2506,23515.18755,705455.6265
"CAP-B","Russia","BECCS",2090,279834.6372,23319.5531,699586.593
"CAP-B","Russia","BECCS",2095,272297.63208,22691.46934,680744.0802
"CAP-B","Russia","BECCS",2100,259383.7782,21615.31485,648459.4455
"CAP-B","Russia","DAC",2025,5852.333982,5852.333982,5852.333982
"CAP-B","Russia","DAC",2030,24694.05471,24694.05471,24694.05471
"CAP-B","Russia","DAC",2035,83055.23979,83055.23979,83055.23979
"CAP-B","Russia","DAC",2040,131182.5246,131182.5246,131182.5246
"CAP-B","Russia","DAC",2045,181797.0255,181797.0255,181797.0255
"CAP-B","Russia","DAC",2050,282489.1785,282489.1785,282489.1785
"CAP-B","Russia","DAC",2055,341798.8698,341798.8698,341798.8698
"CAP-B","Russia","DAC",2060,494084.6127,494084.6127,494084.6127
"CAP-B","Russia","DAC",2065,540627.6435,540627.6435,540627.6435
"CAP-B","Russia","DAC",2070,550894.8768,550894.8768,550894.8768
"CAP-B","Russia","DAC",2075,540448.3272,540448.3272,540448.3272
"CAP-B","Russia","DAC",2080,511657.6101,511657.6101,511657.6101
"CAP-B","Russia","DAC",2085,492255.1464,492255.1464,492255.1464
"CAP-B","Russia","DAC",2090,481204.6419,481204.6419,481204.6419
"CAP-B","Russia","DAC",2095,477004.4601,477004.4601,477004.4601
"CAP-B","Russia","DAC",2100,483370.7388,483370.7388,483370.7388
"CAP-B","Russia","OEW",2025,350.348847,350.348847,350.348847
"CAP-B","Russia","OEW",2030,3239.911844,3239.911844,3239.911844
"CAP-B","Russia","OEW",2035,16742.93528,16742.93528,16742.93528
"CAP-B","Russia","OEW",2040,34219.93062,34219.93062,34219.93062
"CAP-B","Russia","OEW",2045,45473.29356,45473.29356,45473.29356
"CAP-B","Russia","OEW",2050,66433.35218,66433.35218,66433.35218
"CAP-B","Russia","OEW",2055,59318.27208,59318.27208,59318.27208
"CAP-B","Russia","OEW",2060,72956.4318,72956.4318,72956.4318
"CAP-B","Russia","OEW",2065,75708.882,75708.882,75708.882
"CAP-B","Russia","OEW",2070,73954.5892,73954.5892,73954.5892
"CAP-B","Russia","OEW",2075,70014.98442,70014.98442,70014.98442
"CAP-B","Russia","OEW",2080,64321.23352,64321.23352,64321.23352
"CAP-B","Russia","OEW",2085,61657.08468,61657.08468,61657.08468
"CAP-B","Russia","OEW",2090,60983.01674,60983.01674,60983.01674
"CAP-B","Russia","OEW",2095,61814.76568,61814.76568,61814.76568
"CAP-B","Russia","OEW",2100,63813.20734,63813.20734,63813.20734
"CAP-B","Russia","TEW",2025,56.29057686,56.29057686,56.29057686
"CAP-B","Russia","TEW",2030,397.5790736,397.5790736,397.5790736
"CAP-B","Russia","TEW",2035,1074.717026,1074.717026,1074.717026
"CAP-B","Russia","TEW",2040,1518.5047,1518.5047,1518.5047
"CAP-B","Russia","TEW",2045,1892.956738,1892.956738,1892.956738
"CAP-B","Russia","TEW",2050,2907.072922,2907.072922,2907.072922
"CAP-B","Russia","TEW",2055,3968.13404,3968.13404,3968.13404
"CAP-B","Russia","TEW",2060,4724.944168,4724.944168,4724.944168
"CAP-B","Russia","TEW",2065,4882.434484,4882.434484,4882.434484
"CAP-B","Russia","TEW",2070,4970.640502,4970.640502,4970.640502
"CAP-B","Russia","TEW",2075,5047.742844,5047.742844,5047.742844
"CAP-B","Russia","TEW",2080,5095.421178,5095.421178,5095.421178
"CAP-B","Russia","TEW",2085,5166.854338,5166.854338,5166.854338
"CAP-B","Russia","TEW",2090,5247.44033,5247.44033,5247.44033
"CAP-B","Russia","TEW",2095,5334.230886,5334.230886,5334.230886
"CAP-B","Russia","TEW",2100,5429.308862,5429.308862,5429.308862
"CAP-B","South Africa","BECCS",2025,189.06890652,15.75574221,472.6722663
"CAP-B","South Africa","BECCS",2030,1517.939982,126.4949985,3794.849955
"CAP-B","South Africa","BECCS",2035,5627.583552,468.965296,14068.95888
"CAP-B","South Africa","BECCS",2040,11286.057912,940.504826,28215.14478
"CAP-B","South Africa","BECCS",2045,17836.713372,1486.392781,44591.78343
"CAP-B","South Africa","BECCS",2050,32311.609152,2692.634096,80779.02288
"CAP-B","South Africa","BECCS",2055,55755.2682,4646.27235,139388.1705
"CAP-B","South Africa","BECCS",2060,76440.66852,6370.05571,191101.6713
"CAP-B","South Africa","BECCS",2065,85830.68208,7152.55684,214576.7052
"CAP-B","South Africa","BECCS",2070,92633.70048,7719.47504,231584.2512
"CAP-B","South Africa","BECCS",2075,98237.60988,8186.46749,245594.0247
"CAP-B","South Africa","BECCS",2080,100826.3652,8402.1971,252065.913
"CAP-B","South Africa","BECCS",2085,102400.38828,8533.36569,256000.9707
"CAP-B","South Africa","BECCS",2090,102563.20308,8546.93359,256408.0077
"CAP-B","South Africa","BECCS",2095,101910.62376,8492.55198,254776.5594
"CAP-B","South Africa","BECCS",2100,102026.35428,8502.19619,255065.8857
"CAP-B","South Africa","DAC",2025,1651.624134,1651.624134,1651.624134
"CAP-B","South Africa","DAC",2030,6076.424352,6076.424352,6076.424352
"CAP-B","South Africa","DAC",2035,18684.75846,18684.75846,18684.75846
"CAP-B","South Africa","DAC",2040,26134.96569,26134.96569,26134.96569
"CAP-B","South Africa","DAC",2045,31009.28877,31009.28877,31009.28877
"CAP-B","South Africa","DAC",2050,36486.24663,36486.24663,36486.24663
"CAP-B","South Africa","DAC",2055,69873.62157,69873.62157,69873.62157
"CAP-B","South Africa","DAC",2060,133125.3012,133125.3012,133125.3012
"CAP-B","South Africa","DAC",2065,148259.3769,148259.3769,148259.3769
"CAP-B","South Africa","DAC",2070,157775.2419,157775.2419,157775.2419
"CAP-B","South Africa","DAC",2075,166743.2571,166743.2571,166743.2571
"CAP-B","South Africa","DAC",2080,176426.3373,176426.3373,176426.3373
"CAP-B","South Africa","DAC",2085,183014.8362,183014.8362,183014.8362
"CAP-B","South Africa","DAC",2090,187717.7637,187717.7637,187717.7637
"CAP-B","South Africa","DAC",2095,190492.2159,190492.2159,190492.2159
"CAP-B","South Africa","DAC",2100,190230.3921,190230.3921,190230.3921
"CAP-B","South Africa","OEW",2025,98.09225,98.09225,98.09225
"CAP-B","South Africa","OEW",2030,774.91044,774.91044,774.91044
"CAP-B","South Africa","OEW",2035,3912.410308,3912.410308,3912.410308
"CAP-B","South Africa","OEW",2040,8341.83828,8341.83828,8341.83828
"CAP-B","South Africa","OEW",2045,14555.34976,14555.34976,14555.34976
"CAP-B","South Africa","OEW",2050,41121.0046,41121.0046,41121.0046
"CAP-B","South Africa","OEW",2055,40104.21884,40104.21884,40104.21884
"CAP-B","South Africa","OEW",2060,42970.12602,42970.12602,42970.12602
"CAP-B","South Africa","OEW",2065,41230.42788,41230.42788,41230.42788
"CAP-B","South Africa","OEW",2070,39097.9207,39097.9207,39097.9207
"CAP-B","South Africa","OEW",2075,37028.04588,37028.04588,37028.04588
"CAP-B","South Africa","OEW",2080,35549.87818,35549.87818,35549.87818
"CAP-B","South Africa","OEW",2085,33701.85686,33701.85686,33701.85686
"CAP-B","South Africa","OEW",2090,32149.10238,32149.10238,32149.10238
"CAP-B","South Africa","OEW",2095,30735.76724,30735.76724,30735.76724
"CAP-B","South Africa","OEW",2100,29184.47956,29184.47956,29184.47956
"CAP-B","South Africa","TEW",2025,17.36001804,17.36001804,17.36001804
"CAP-B","South Africa","TEW",2030,104.4339598,104.4339598,104.4339598
"CAP-B","South Africa","TEW",2035,300.0368736,300.0368736,300.0368736
"CAP-B","South Africa","TEW",2040,470.8083302,470.8083302,470.8083302
"CAP-B","South Africa","TEW",2045,668.5425044,668.5425044,668.5425044
"CAP-B","South Africa","TEW",2050,1171.841188,1171.841188,1171.841188
"CAP-B","South Africa","TEW",2055,1555.06469,1555.06469,1555.06469
"CAP-B","South Africa","TEW",2060,1765.6605,1765.6605,1765.6605
"CAP-B","South Africa","TEW",2065,1789.980044,1789.980044,1789.980044
"CAP-B","South Africa","TEW",2070,1803.65062,1803.65062,1803.65062
"CAP-B","South Africa","TEW",2075,1816.433782,1816.433782,1816.433782
"CAP-B","South Africa","TEW",2080,1830.49306,1830.49306,1830.49306
"CAP-B","South Africa","TEW",2085,1838.978498,1838.978498,1838.978498
"CAP-B","South Africa","TEW",2090,1845.080386,1845.080386,1845.080386
"CAP-B","South Africa","TEW",2095,1848.740052,1848.740052,1848.740052
"CAP-B","South Africa","TEW",2100,1849.026078,1849.026078,1849.026078
"CAP-B","South America_Northern","BECCS",2025,47.53048056,3.96087338,118.8262014
"CAP-B","South America_Northern","BECCS",2030,343.5436284,28.6286357,858.859071
"CAP-B","South America_Northern","BECCS",2035,1340.779878,111.7316565,3351.949695
"CAP-B","South America_Northern","BECCS",2040,2494.938792,207.911566,6237.34698
"CAP-B","South America_Northern","BECCS",2045,4424.470188,368.705849,11061.17547
"CAP-B","South America_Northern","BECCS",2050,23709.399204,1975.783267,59273.49801
"CAP-B","South America_Northern","BECCS",2055,67260.55404,5605.04617,168151.3851
"CAP-B","South America_Northern","BECCS",2060,91802.90496,7650.24208,229507.2624
"CAP-B","South America_Northern","BECCS",2065,99519.00636,8293.25053,248797.5159
"CAP-B","South America_Northern","BECCS",2070,106873.83492,8906.15291,267184.5873
"CAP-B","South America_Northern","BECCS",2075,119171.6328,9930.9694,297929.082
"CAP-B","South America_Northern","BECCS",2080,129503.33196,10791.94433,323758.3299
"CAP-B","South America_Northern","BECCS",2085,134386.89588,11198.90799,335967.2397
"CAP-B","South America_Northern","BECCS",2090,134705.48484,11225.45707,336763.7121
"CAP-B","South America_Northern","BECCS",2095,131214.64752,10934.55396,328036.6188
"CAP-B","South America_Northern","BECCS",2100,126976.62228,10581.38519,317441.5557
"CAP-B","South America_Northern","DAC",2025,369.688605,369.688605,369.688605
"CAP-B","South America_Northern","DAC",2030,1353.871068,1353.871068,1353.871068
"CAP-B","South America_Northern","DAC",2035,3403.346367,3403.346367,3403.346367
"CAP-B","South America_Northern","DAC",2040,4316.660388,4316.660388,4316.660388
"CAP-B","South America_Northern","DAC",2045,5694.172605,5694.172605,5694.172605
"CAP-B","South America_Northern","DAC",2050,28499.74065,28499.74065,28499.74065
"CAP-B","South America_Northern","DAC",2055,178256.9037,178256.9037,178256.9037
"CAP-B","South America_Northern","DAC",2060,356403.7974,356403.7974,356403.7974
"CAP-B","South America_Northern","DAC",2065,402544.1916,402544.1916,402544.1916
"CAP-B","South America_Northern","DAC",2070,431793.6504,431793.6504,431793.6504
"CAP-B","South America_Northern","DAC",2075,452839.6635,452839.6635,452839.6635
"CAP-B","South America_Northern","DAC",2080,467032.0536,467032.0536,467032.0536
"CAP-B","South America_Northern","DAC",2085,468323.571,468323.571,468323.571
"CAP-B","South America_Northern","DAC",2090,464611.8336,464611.8336,464611.8336
"CAP-B","South America_Northern","DAC",2095,460623.9711,460623.9711,460623.9711
"CAP-B","South America_Northern","DAC",2100,448456.8651,448456.8651,448456.8651
"CAP-B","South America_Northern","OEW",2025,24.6345393,24.6345393,24.6345393
"CAP-B","South America_Northern","OEW",2030,192.0202548,192.0202548,192.0202548
"CAP-B","South America_Northern","OEW",2035,1266.83849,1266.83849,1266.83849
"CAP-B","South America_Northern","OEW",2040,2942.598818,2942.598818,2942.598818
"CAP-B","South America_Northern","OEW",2045,6069.72841,6069.72841,6069.72841
"CAP-B","South America_Northern","OEW",2050,37676.73818,37676.73818,37676.73818
"CAP-B","South America_Northern","OEW",2055,65393.90436,65393.90436,65393.90436
"CAP-B","South America_Northern","OEW",2060,72103.8543,72103.8543,72103.8543
"CAP-B","South America_Northern","OEW",2065,74494.3716,74494.3716,74494.3716
"CAP-B","South America_Northern","OEW",2070,75082.5584,75082.5584,75082.5584
"CAP-B","South America_Northern","OEW",2075,74023.5288,74023.5288,74023.5288
"CAP-B","South America_Northern","OEW",2080,72439.3848,72439.3848,72439.3848
"CAP-B","South America_Northern","OEW",2085,69378.02652,69378.02652,69378.02652
"CAP-B","South America_Northern","OEW",2090,67919.73396,67919.73396,67919.73396
"CAP-B","South America_Northern","OEW",2095,66888.20686,66888.20686,66888.20686
"CAP-B","South America_Northern","OEW",2100,64744.03862,64744.03862,64744.03862
"CAP-B","South America_Northern","TEW",2025,4.36486677,4.36486677,4.36486677
"CAP-B","South America_Northern","TEW",2030,30.12169142,30.12169142,30.12169142
"CAP-B","South America_Northern","TEW",2035,122.2291774,122.2291774,122.2291774
"CAP-B","South America_Northern","TEW",2040,195.6799208,195.6799208,195.6799208
"CAP-B","South America_Northern","TEW",2045,297.155345,297.155345,297.155345
"CAP-B","South America_Northern","TEW",2050,633.210226,633.210226,633.210226
"CAP-B","South America_Northern","TEW",2055,881.524798,881.524798,881.524798
"CAP-B","South America_Northern","TEW",2060,979.851736,979.851736,979.851736
"CAP-B","South America_Northern","TEW",2065,1002.33778,1002.33778,1002.33778
"CAP-B","South America_Northern","TEW",2070,1017.819854,1017.819854,1017.819854
"CAP-B","South America_Northern","TEW",2075,1031.827794,1031.827794,1031.827794
"CAP-B","South America_Northern","TEW",2080,1042.513432,1042.513432,1042.513432
"CAP-B","South America_Northern","TEW",2085,1048.637322,1048.637322,1048.637322
"CAP-B","South America_Northern","TEW",2090,1058.244862,1058.244862,1058.244862
"CAP-B","South America_Northern","TEW",2095,1066.605622,1066.605622,1066.605622
"CAP-B","South America_Northern","TEW",2100,1071.57074,1071.57074,1071.57074
"CAP-B","South America_Southern","BECCS",2025,322.87802988,26.90650249,807.1950747
"CAP-B","South America_Southern","BECCS",2030,4808.405088,400.700424,12021.01272
"CAP-B","South America_Southern","BECCS",2035,29526.24396,2460.52033,73815.6099
"CAP-B","South America_Southern","BECCS",2040,46856.33928,3904.69494,117140.8482
"CAP-B","South America_Southern","BECCS",2045,61625.4018,5135.45015,154063.5045
"CAP-B","South America_Southern","BECCS",2050,155019.4914,12918.29095,387548.7285
"CAP-B","South America_Southern","BECCS",2055,276452.48976,23037.70748,691131.2244
"CAP-B","South America_Southern","BECCS",2060,323224.7814,26935.39845,808061.9535
"CAP-B","South America_Southern","BECCS",2065,332760.88824,27730.07402,831902.2206
"CAP-B","South America_Southern","BECCS",2070,330629.77452,27552.48121,826574.4363
"CAP-B","South America_Southern","BECCS",2075,328103.06484,27341.92207,820257.6621
"CAP-B","South America_Southern","BECCS",2080,323290.34736,26940.86228,808225.8684
"CAP-B","South America_Southern","BECCS",2085,314160.83748,26180.06979,785402.0937
"CAP-B","South America_Southern","BECCS",2090,301529.92932,25127.49411,753824.8233
"CAP-B","South America_Southern","BECCS",2095,287043.81252,23920.31771,717609.5313
"CAP-B","South America_Southern","BECCS",2100,276804.52176,23067.04348,692011.3044
"CAP-B","South America_Southern","DAC",2025,3237.198264,3237.198264,3237.198264
"CAP-B","South America_Southern","DAC",2030,22328.94972,22328.94972,22328.94972
"CAP-B","South America_Southern","DAC",2035,30628.9842,30628.9842,30628.9842
"CAP-B","South America_Southern","DAC",2040,35766.12117,35766.12117,35766.12117
"CAP-B","South America_Southern","DAC",2045,41914.47006,41914.47006,41914.47006
"CAP-B","South America_Southern","DAC",2050,125062.6683,125062.6683,125062.6683
"CAP-B","South America_Southern","DAC",2055,795667.1268,795667.1268,795667.1268
"CAP-B","South America_Southern","DAC",2060,1543154.274,1543154.274,1543154.274
"CAP-B","South America_Southern","DAC",2065,1727322.015,1727322.015,1727322.015
"CAP-B","South America_Southern","DAC",2070,1855406.658,1855406.658,1855406.658
"CAP-B","South America_Southern","DAC",2075,1940114.358,1940114.358,1940114.358
"CAP-B","South America_Southern","DAC",2080,1960653.225,1960653.225,1960653.225
"CAP-B","South America_Southern","DAC",2085,1936054.989,1936054.989,1936054.989
"CAP-B","South America_Southern","DAC",2090,1896528.396,1896528.396,1896528.396
"CAP-B","South America_Southern","DAC",2095,1859003.985,1859003.985,1859003.985
"CAP-B","South America_Southern","DAC",2100,1817431.206,1817431.206,1817431.206
"CAP-B","South America_Southern","OEW",2025,189.8053868,189.8053868,189.8053868
"CAP-B","South America_Southern","OEW",2030,2878.176962,2878.176962,2878.176962
"CAP-B","South America_Southern","OEW",2035,25364.639,25364.639,25364.639
"CAP-B","South America_Southern","OEW",2040,49054.85246,49054.85246,49054.85246
"CAP-B","South America_Southern","OEW",2045,61005.89882,61005.89882,61005.89882
"CAP-B","South America_Southern","OEW",2050,191842.772,191842.772,191842.772
"CAP-B","South America_Southern","OEW",2055,276600.3432,276600.3432,276600.3432
"CAP-B","South America_Southern","OEW",2060,261831.134,261831.134,261831.134
"CAP-B","South America_Southern","OEW",2065,262843.9594,262843.9594,262843.9594
"CAP-B","South America_Southern","OEW",2070,261703.5224,261703.5224,261703.5224
"CAP-B","South America_Southern","OEW",2075,254343.12,254343.12,254343.12
"CAP-B","South America_Southern","OEW",2080,247734.4526,247734.4526,247734.4526
"CAP-B","South America_Southern","OEW",2085,238720.9666,238720.9666,238720.9666
"CAP-B","South America_Southern","OEW",2090,230792.1792,230792.1792,230792.1792
"CAP-B","South America_Southern","OEW",2095,224228.2492,224228.2492,224228.2492
"CAP-B","South America_Southern","OEW",2100,217725.1914,217725.1914,217725.1914
"CAP-B","South America_Southern","TEW",2025,30.30658156,30.30658156,30.30658156
"CAP-B","South America_Southern","TEW",2030,338.4435648,338.4435648,338.4435648
"CAP-B","South America_Southern","TEW",2035,1211.855492,1211.855492,1211.855492
"CAP-B","South America_Southern","TEW",2040,1632.724416,1632.724416,1632.724416
"CAP-B","South America_Southern","TEW",2045,1946.377594,1946.377594,1946.377594
"CAP-B","South America_Southern","TEW",2050,3427.244206,3427.244206,3427.244206
"CAP-B","South America_Southern","TEW",2055,4805.229466,4805.229466,4805.229466
"CAP-B","South America_Southern","TEW",2060,5323.171214,5323.171214,5323.171214
"CAP-B","South America_Southern","TEW",2065,5444.592918,5444.592918,5444.592918
"CAP-B","South America_Southern","TEW",2070,5539.362866,5539.362866,5539.362866
"CAP-B","South America_Southern","TEW",2075,5615.988498,5615.988498,5615.988498
"CAP-B","South America_Southern","TEW",2080,5703.90849,5703.90849,5703.90849
"CAP-B","South America_Southern","TEW",2085,5780.460782,5780.460782,5780.460782
"CAP-B","South America_Southern","TEW",2090,5845.440022,5845.440022,5845.440022
"CAP-B","South America_Southern","TEW",2095,5901.317768,5901.317768,5901.317768
"CAP-B","South America_Southern","TEW",2100,5949.208788,5949.208788,5949.208788
"CAP-B","South Asia","BECCS",2025,276.11013864,23.00917822,690.2753466
"CAP-B","South Asia","BECCS",2030,2368.6121088,197.3843424,5921.530272
"CAP-B","South Asia","BECCS",2035,9389.837544,782.486462,23474.59386
"CAP-B","South Asia","BECCS",2040,19447.171764,1620.597647,48617.92941
"CAP-B","South Asia","BECCS",2045,30713.955924,2559.496327,76784.88981
"CAP-B","South Asia","BECCS",2050,70875.48264,5906.29022,177188.7066
"CAP-B","South Asia","BECCS",2055,104208.95268,8684.07939,260522.3817
"CAP-B","South Asia","BECCS",2060,156929.70504,13077.47542,392324.2626
"CAP-B","South Asia","BECCS",2065,184115.37624,15342.94802,460288.4406
"CAP-B","South Asia","BECCS",2070,210164.86416,17513.73868,525412.1604
"CAP-B","South Asia","BECCS",2075,238392.55008,19866.04584,595981.3752
"CAP-B","South Asia","BECCS",2080,263065.15284,21922.09607,657662.8821
"CAP-B","South Asia","BECCS",2085,285184.64352,23765.38696,712961.6088
"CAP-B","South Asia","BECCS",2090,301364.91432,25113.74286,753412.2858
"CAP-B","South Asia","BECCS",2095,313768.76184,26147.39682,784421.9046
"CAP-B","South Asia","BECCS",2100,326657.53344,27221.46112,816643.8336
"CAP-B","South Asia","DAC",2025,2273.35665,2273.35665,2273.35665
"CAP-B","South Asia","DAC",2030,9057.299316,9057.299316,9057.299316
"CAP-B","South Asia","DAC",2035,30348.56871,30348.56871,30348.56871
"CAP-B","South Asia","DAC",2040,47404.62912,47404.62912,47404.62912
"CAP-B","South Asia","DAC",2045,57955.35819,57955.35819,57955.35819
"CAP-B","South Asia","DAC",2050,79172.32683,79172.32683,79172.32683
"CAP-B","South Asia","DAC",2055,111787.7616,111787.7616,111787.7616
"CAP-B","South Asia","DAC",2060,200799.0528,200799.0528,200799.0528
"CAP-B","South Asia","DAC",2065,247382.7873,247382.7873,247382.7873
"CAP-B","South Asia","DAC",2070,289207.4892,289207.4892,289207.4892
"CAP-B","South Asia","DAC",2075,333385.305,333385.305,333385.305
"CAP-B","South Asia","DAC",2080,383868.894,383868.894,383868.894
"CAP-B","South Asia","DAC",2085,436887.1134,436887.1134,436887.1134
"CAP-B","South Asia","DAC",2090,497730.3441,497730.3441,497730.3441
"CAP-B","South Asia","DAC",2095,564398.6043,564398.6043,564398.6043
"CAP-B","South Asia","DAC",2100,633367.1736,633367.1736,633367.1736
"CAP-B","South Asia","OEW",2025,140.0177944,140.0177944,140.0177944
"CAP-B","South Asia","OEW",2030,1179.241194,1179.241194,1179.241194
"CAP-B","South Asia","OEW",2035,6277.089926,6277.089926,6277.089926
"CAP-B","South Asia","OEW",2040,14982.48192,14982.48192,14982.48192
"CAP-B","South Asia","OEW",2045,34940.93616,34940.93616,34940.93616
"CAP-B","South Asia","OEW",2050,78488.468,78488.468,78488.468
"CAP-B","South Asia","OEW",2055,44392.26196,44392.26196,44392.26196
"CAP-B","South Asia","OEW",2060,62033.1722,62033.1722,62033.1722
"CAP-B","South Asia","OEW",2065,69396.65488,69396.65488,69396.65488
"CAP-B","South Asia","OEW",2070,75086.9588,75086.9588,75086.9588
"CAP-B","South Asia","OEW",2075,79427.22,79427.22,79427.22
"CAP-B","South Asia","OEW",2080,84432.675,84432.675,84432.675
"CAP-B","South Asia","OEW",2085,88857.2772,88857.2772,88857.2772
"CAP-B","South Asia","OEW",2090,94892.4258,94892.4258,94892.4258
"CAP-B","South Asia","OEW",2095,101630.1716,101630.1716,101630.1716
"CAP-B","South Asia","OEW",2100,108294.5774,108294.5774,108294.5774
"CAP-B","South Asia","TEW",2025,27.04214482,27.04214482,27.04214482
"CAP-B","South Asia","TEW",2030,192.8526638,192.8526638,192.8526638
"CAP-B","South Asia","TEW",2035,631.4911364,631.4911364,631.4911364
"CAP-B","South Asia","TEW",2040,1067.79373,1067.79373,1067.79373
"CAP-B","South Asia","TEW",2045,1675.973014,1675.973014,1675.973014
"CAP-B","South Asia","TEW",2050,2711.680494,2711.680494,2711.680494
"CAP-B","South Asia","TEW",2055,3229.152866,3229.152866,3229.152866
"CAP-B","South Asia","TEW",2060,3856.18053,3856.18053,3856.18053
"CAP-B","South Asia","TEW",2065,4003.9973,4003.9973,4003.9973
"CAP-B","South Asia","TEW",2070,4116.42752,4116.42752,4116.42752
"CAP-B","South Asia","TEW",2075,4214.18974,4214.18974,4214.18974
"CAP-B","South Asia","TEW",2080,4309.0917,4309.0917,4309.0917
"CAP-B","South Asia","TEW",2085,4391.657872,4391.657872,4391.657872
"CAP-B","South Asia","TEW",2090,4473.916016,4473.916016,4473.916016
"CAP-B","South Asia","TEW",2095,4551.22371,4551.22371,4551.22371
"CAP-B","South Asia","TEW",2100,4621.732786,4621.732786,4621.732786
"CAP-B","South Korea","BECCS",2025,5.614426356,0.467868863,14.03606589
"CAP-B","South Korea","BECCS",2030,85.69955016,7.14162918,214.2488754
"CAP-B","South Korea","BECCS",2035,1466.4905052,122.2075421,3666.226263
"CAP-B","South Korea","BECCS",2040,4886.732208,407.227684,12216.83052
"CAP-B","South Korea","BECCS",2045,8727.709356,727.309113,21819.27339
"CAP-B","South Korea","BECCS",2050,11630.741244,969.228437,29076.85311
"CAP-B","South Korea","BECCS",2055,11623.788612,968.649051,29059.47153
"CAP-B","South Korea","BECCS",2060,10760.254116,896.687843,26900.63529
"CAP-B","South Korea","BECCS",2065,10167.740256,847.311688,25419.35064
"CAP-B","South Korea","BECCS",2070,9538.615068,794.884589,23846.53767
"CAP-B","South Korea","BECCS",2075,9135.494424,761.291202,22838.73606
"CAP-B","South Korea","BECCS",2080,9287.48424,773.95702,23218.7106
"CAP-B","South Korea","BECCS",2085,11755.44858,979.620715,29388.62145
"CAP-B","South Korea","BECCS",2090,16041.526188,1336.793849,40103.81547
"CAP-B","South Korea","BECCS",2095,20230.574976,1685.881248,50576.43744
"CAP-B","South Korea","BECCS",2100,22439.927808,1869.993984,56099.81952
"CAP-B","South Korea","DAC",2025,21.87537849,21.87537849,21.87537849
"CAP-B","South Korea","DAC",2030,167.7751509,167.7751509,167.7751509
"CAP-B","South Korea","DAC",2035,2846.849781,2846.849781,2846.849781
"CAP-B","South Korea","DAC",2040,9355.932462,9355.932462,9355.932462
"CAP-B","South Korea","DAC",2045,22913.87289,22913.87289,22913.87289
"CAP-B","South Korea","DAC",2050,48415.401,48415.401,48415.401
"CAP-B","South Korea","DAC",2055,71841.59046,71841.59046,71841.59046
"CAP-B","South Korea","DAC",2060,83486.36898,83486.36898,83486.36898
"CAP-B","South Korea","DAC",2065,86737.3845,86737.3845,86737.3845
"CAP-B","South Korea","DAC",2070,85321.88583,85321.88583,85321.88583
"CAP-B","South Korea","DAC",2075,86919.12102,86919.12102,86919.12102
"CAP-B","South Korea","DAC",2080,90963.30864,90963.30864,90963.30864
"CAP-B","South Korea","DAC",2085,89262.22401,89262.22401,89262.22401
"CAP-B","South Korea","DAC",2090,83996.15532,83996.15532,83996.15532
"CAP-B","South Korea","DAC",2095,79713.13599,79713.13599,79713.13599
"CAP-B","South Korea","DAC",2100,77313.81789,77313.81789,77313.81789
"CAP-B","South Korea","OEW",2025,1.956205154,1.956205154,1.956205154
